datetimeisoformat,O2S_surf,O2D_surf,temp_O2_surf,O2S_deep,O2D_deep,temp_O2_deep,PH,temp_PH,cond25,temp_cond,TU_FTU,TU_TSS,temp_TU
2021-03-31T00:00:51.321151+00:00,87.975,9.998,10,79.316,9.538,7.68,8.286,10.23,168.422,10.02,203.326,337.29,9.86
2021-03-31T00:01:50.508913+00:00,88.022,9.999,10.02,79.335,9.539,7.68,8.287,10.24,168.423,10.02,203.13,336.72,9.86
2021-03-31T00:02:49.661592+00:00,88.068,10.003,10.03,79.349,9.539,7.69,8.289,10.25,168.447,10.02,203.217,336.74,9.86
2021-03-31T00:03:48.821263+00:00,88.107,10.007,10.03,79.333,9.536,7.7,8.289,10.25,168.453,10.02,203.082,336.45,9.86
2021-03-31T00:04:48.001495+00:00,88.144,10.016,10.01,79.313,9.539,7.67,8.29,10.24,168.426,10.02,202.963,336.29,9.87
2021-03-31T00:05:47.462999+00:00,88.18,10.023,10,79.243,9.53,7.68,8.29,10.23,168.419,10.02,202.919,336.3,9.86
2021-03-31T00:06:48.196832+00:00,88.212,10.028,9.99,79.22,9.543,7.61,8.291,10.22,168.414,10.02,202.859,336.26,9.85
2021-03-31T00:07:47.658098+00:00,88.245,10.032,9.99,79.156,9.515,7.69,8.292,10.22,168.423,10.02,202.923,336.27,9.85
2021-03-31T00:08:48.361884+00:00,88.298,10.038,9.99,79.132,9.518,7.67,8.294,10.22,168.427,10.01,203.088,336.62,9.85
2021-03-31T00:09:47.534789+00:00,88.347,10.045,9.98,79.119,9.532,7.61,8.297,10.22,168.409,10.02,203.334,337.14,9.85
2021-03-31T00:10:46.697672+00:00,88.392,10.051,9.98,79.047,9.528,7.58,8.3,10.22,168.416,10.01,203.643,337.77,9.85
2021-03-31T00:11:46.423817+00:00,88.404,10.053,9.98,78.938,9.52,7.56,8.303,10.22,168.369,10.01,203.851,338.18,9.84
2021-03-31T00:12:45.666713+00:00,88.43,10.057,9.97,78.795,9.504,7.56,8.306,10.21,168.337,10.01,203.931,338.3,9.85
2021-03-31T00:13:45.033017+00:00,0,10.059,9.97,78.636,9.484,7.56,8.308,0,168.325,10.01,204.318,339.11,9.84
2021-03-31T00:14:44.191313+00:00,88.463,10.062,9.97,78.485,9.466,7.56,8.311,10.21,168.34,10,204.562,339.52,9.84
2021-03-31T00:15:43.646413+00:00,88.465,10.063,9.97,78.358,9.451,7.56,8.313,10.2,168.379,9.99,204.895,339.96,9.84
2021-03-31T00:16:44.323468+00:00,88.465,10.062,9.97,78.237,9.437,7.56,8.314,10.19,168.392,9.98,205.117,340.45,9.8
2021-03-31T00:17:43.501437+00:00,88.457,10.062,9.96,78.08,9.42,7.55,8.315,10.2,168.43,9.97,205.225,340.7,9.8
2021-03-31T00:18:42.691119+00:00,88.429,10.059,9.96,77.919,9.399,7.56,8.316,10.2,168.456,9.96,205.298,340.56,9.82
2021-03-31T00:19:41.866007+00:00,88.395,10.054,9.97,77.788,9.383,7.56,8.315,10.2,168.443,9.96,205.216,340.28,9.82
2021-03-31T00:20:41.020176+00:00,88.369,10.052,9.96,77.69,9.373,7.55,8.314,10.19,168.405,9.97,205.183,340.2,9.82
2021-03-31T00:21:40.580794+00:00,88.381,10.052,9.97,77.622,9.365,7.55,8.313,10.2,168.444,9.96,205.384,340.66,9.83
2021-03-31T00:22:41.262840+00:00,88.36,10.051,9.96,77.568,9.359,7.55,8.311,10.19,168.477,9.96,205.315,340.56,9.81
2021-03-31T00:23:40.444792+00:00,88.328,10.048,9.96,77.527,9.352,7.55,8.309,10.19,168.518,9.95,205.344,340.55,9.82
2021-03-31T00:24:39.628047+00:00,88.302,10.044,9.97,77.51,9.35,7.55,8.307,10.19,168.552,9.95,205.448,340.71,9.81
2021-03-31T00:25:38.909163+00:00,88.29,10.044,9.96,77.489,0,7.55,8.306,10.18,168.612,9.93,205.404,340.64,9.8
2021-03-31T00:26:38.221202+00:00,88.271,10.042,9.96,77.475,9.345,7.56,8.304,10.16,168.746,0,205.31,340.33,9.74
2021-03-31T00:27:37.910820+00:00,88.217,10.041,9.94,77.482,9.347,7.55,8.301,10.09,0,0,205.31,340.33,9.74
2021-03-31T00:28:37.235883+00:00,88.188,10.066,9.82,77.485,9.349,7.55,8.301,10.09,168.828,9.86,205.356,340.59,9.63
2021-03-31T00:29:36.484392+00:00,88.116,10.066,9.78,77.481,9.346,7.56,8.298,10,169.003,9.8,205.495,341.06,9.59
2021-03-31T00:30:35.717232+00:00,88.049,10.074,9.72,77.482,9.347,7.55,8.294,9.98,169.127,9.76,205.697,341.48,9.59
2021-03-31T00:31:35.204610+00:00,87.936,10.065,9.71,77.483,9.35,7.54,8.291,9.96,169.078,9.76,205.818,341.67,9.58
2021-03-31T00:32:34.431748+00:00,87.83,10.053,9.7,77.483,9.348,7.55,8.288,9.96,169.002,9.75,205.863,341.72,9.58
2021-03-31T00:33:33.624957+00:00,87.751,10.046,9.69,77.496,9.351,7.54,8.285,9.96,168.977,9.73,205.96,342.04,9.58
2021-03-31T00:34:32.795282+00:00,87.662,10.035,9.7,77.475,9.349,7.54,8.283,9.95,168.82,9.75,205.995,342.06,9.58
2021-03-31T00:35:32.106227+00:00,87.553,10.02,9.71,77.464,9.349,7.53,8.28,9.95,168.879,9.72,206.149,342.29,9.58
2021-03-31T00:36:31.528588+00:00,87.447,10.012,9.69,77.435,9.343,7.55,8.279,9.94,168.834,9.7,206.329,342.77,9.57
2021-03-31T00:37:32.205505+00:00,87.374,10.004,9.69,77.416,9.34,7.55,8.278,9.93,168.857,9.67,206.447,343.14,9.55
2021-03-31T00:38:32.001871+00:00,87.327,9.999,9.69,77.404,9.342,7.53,8.278,9.93,168.839,0,206.592,343.29,9.54
2021-03-31T00:39:32.821177+00:00,87.279,9.994,9.69,77.358,9.338,7.53,8.279,9.92,168.839,9.65,206.557,343.17,9.54
2021-03-31T00:40:32.020139+00:00,87.214,9.986,9.69,77.325,9.333,7.53,8.281,9.92,168.711,9.65,206.626,343.28,9.55
2021-03-31T00:41:31.674584+00:00,87.134,9.977,9.69,77.302,9.332,7.52,8.282,9.94,168.61,9.66,206.626,343.28,9.55
2021-03-31T00:42:32.367283+00:00,87.039,9.967,9.69,77.265,9.323,7.54,8.283,9.96,168.479,9.68,206.707,343.47,9.58
2021-03-31T00:43:31.675578+00:00,86.92,9.952,9.69,77.255,9.318,7.56,8.283,9.96,168.333,9.7,206.726,343.44,9.58
2021-03-31T00:44:31.023238+00:00,86.793,9.936,9.7,77.281,9.323,7.55,8.283,9.97,168.23,0,206.773,343.45,9.59
2021-03-31T00:45:30.202580+00:00,86.649,9.915,9.72,77.29,9.323,7.55,8.283,9.97,168.135,9.73,206.763,343.48,9.59
2021-03-31T00:46:29.417922+00:00,86.518,9.899,9.72,77.29,9.324,7.55,8.283,9.97,168.047,9.75,206.766,343.36,9.59
2021-03-31T00:47:28.663682+00:00,86.373,9.866,9.79,77.29,9.321,7.56,8.283,10.02,168.053,9.76,206.781,343.36,9.6
2021-03-31T00:48:27.802650+00:00,86.258,9.847,9.81,77.312,9.328,7.55,8.283,10.04,168.054,9.76,206.972,343.66,9.63
2021-03-31T00:49:27.077507+00:00,86.17,9.838,9.81,77.341,9.331,7.55,8.284,10.03,168.052,9.76,207.139,343.82,9.62
2021-03-31T00:50:26.548478+00:00,86.1,9.83,9.81,77.369,9.335,7.55,8.283,10.01,168.129,9.76,207.378,344.18,9.62
2021-03-31T00:51:27.425489+00:00,86.038,9.822,9.81,77.384,9.337,7.55,8.283,10.05,168.15,9.77,207.561,344.45,9.67
2021-03-31T00:52:26.682820+00:00,85.995,9.816,9.82,77.409,9.339,7.55,8.284,10.09,168.141,9.78,207.656,344.59,9.71
2021-03-31T00:53:25.836501+00:00,85.948,9.808,9.83,77.414,9.338,7.56,8.286,10.12,168.016,9.83,207.754,344.75,9.73
2021-03-31T00:54:25.000672+00:00,85.921,9.803,9.84,77.417,9.341,7.54,8.288,10.12,167.94,9.86,207.895,344.89,9.73
2021-03-31T00:55:24.463805+00:00,85.897,9.796,9.86,77.403,9.341,7.54,8.29,10.14,168.017,9.86,208.018,345.15,9.76
2021-03-31T00:56:25.119851+00:00,85.875,9.788,9.88,77.394,9.342,7.53,8.291,10.15,168.068,9.87,207.983,345.21,9.78
2021-03-31T00:57:24.578161+00:00,85.833,9.774,9.92,77.366,9.339,7.53,8.292,10.16,168.091,9.88,207.923,344.91,9.78
2021-03-31T00:58:25.198868+00:00,85.798,9.77,9.92,77.339,9.332,7.54,8.293,10.16,168.145,9.88,207.892,344.85,9.79
2021-03-31T00:59:24.674214+00:00,85.756,9.763,9.93,77.337,9.334,7.53,8.293,10.16,168.188,9.89,207.828,344.79,9.79
2021-03-31T01:00:25.353515+00:00,85.703,9.757,9.93,77.312,9.333,7.52,8.294,10.17,168.262,9.89,207.698,344.61,9.79
2021-03-31T01:01:24.583792+00:00,85.642,9.748,9.94,77.289,9.329,7.53,8.294,10.16,168.333,9.89,207.654,344.55,9.79
2021-03-31T01:02:23.745497+00:00,85.582,9.741,9.94,77.259,9.326,7.53,8.293,10.16,168.395,9.89,207.734,344.61,9.78
2021-03-31T01:03:22.883707+00:00,85.524,9.735,9.94,77.209,9.32,7.53,8.292,10.15,168.431,9.88,207.862,344.85,9.78
2021-03-31T01:04:23.826185+00:00,85.444,9.725,9.94,77.165,9.315,7.52,8.292,10.15,168.507,9.88,207.956,345.07,9.77
2021-03-31T01:05:22.996190+00:00,85.395,9.72,9.94,77.14,9.313,7.52,8.293,10.15,168.568,9.87,208.167,345.22,9.76
2021-03-31T01:06:22.465319+00:00,85.352,9.715,9.94,77.124,9.31,7.53,8.295,10.14,168.57,9.88,207.963,344.93,9.76
2021-03-31T01:07:23.087934+00:00,85.304,9.71,9.94,77.104,9.309,7.52,8.296,10.15,168.547,9.88,207.785,344.62,9.77
2021-03-31T01:08:22.642841+00:00,85.276,9.707,9.93,77.079,9.306,7.52,8.297,10.15,168.546,9.88,207.55,344.11,9.77
2021-03-31T01:09:23.312034+00:00,85.223,9.7,9.94,77.038,9.3,7.52,8.298,10.15,168.544,9.88,207.258,343.59,9.78
2021-03-31T01:10:22.567402+00:00,85.178,9.696,9.94,77.042,9.303,7.51,8.299,10.15,168.534,9.88,206.967,343.07,9.78
2021-03-31T01:11:21.891787+00:00,85.158,9.694,9.93,77.044,9.307,7.5,8.3,10.15,168.503,9.89,206.68,342.63,9.78
2021-03-31T01:12:21.709944+00:00,85.162,9.694,9.94,77.044,9.307,7.5,8.302,10.15,168.525,9.88,206.398,342.08,9.78
2021-03-31T01:13:22.385374+00:00,85.193,9.698,9.93,77.047,9.314,7.47,8.303,10.15,168.586,9.87,205.996,341.51,9.77
2021-03-31T01:14:21.812885+00:00,0,9.703,9.94,77.007,9.31,7.46,8.304,10.15,168.59,9.87,205.605,340.93,9.77
2021-03-31T01:15:21.057348+00:00,85.318,9.713,9.93,76.961,9.299,7.49,8.304,10.14,168.589,9.87,205.049,340.13,9.76
2021-03-31T01:16:20.584317+00:00,85.394,9.723,9.92,76.935,9.3,7.47,8.303,10.13,168.587,9.87,204.956,340.09,9.75
2021-03-31T01:17:21.320798+00:00,85.484,9.732,9.93,76.903,9.295,7.47,8.302,10.12,168.626,9.86,204.897,339.98,9.74
2021-03-31T01:18:20.477415+00:00,85.592,9.746,9.92,76.885,9.291,7.48,8.302,10.12,168.559,9.87,204.863,340.01,9.73
2021-03-31T01:19:19.804391+00:00,85.744,9.767,9.91,76.872,9.286,7.5,8.302,10.09,168.606,9.86,204.779,339.95,9.72
2021-03-31T01:20:19.083386+00:00,85.896,9.787,9.89,76.878,9.288,7.49,8.302,10.08,168.588,9.85,204.735,339.96,9.71
2021-03-31T01:21:18.674806+00:00,0,9.803,9.89,76.858,9.288,7.48,8.303,10.1,168.491,9.87,204.548,339.57,9.73
2021-03-31T01:22:17.893650+00:00,86.131,9.808,9.92,76.852,9.291,7.46,8.303,10.12,168.476,9.87,204.343,339.36,9.73
2021-03-31T01:23:17.368285+00:00,0,9.819,0,76.824,9.287,7.47,8.303,10.12,168.48,9.87,204.278,339.06,9.73
2021-03-31T01:24:16.554292+00:00,86.336,9.831,9.92,76.848,9.291,7.46,8.303,10.12,168.453,9.87,204.249,338.81,9.72
2021-03-31T01:25:15.909577+00:00,86.402,9.839,9.92,76.848,9.29,7.47,8.302,10.12,168.433,9.88,204.25,338.89,9.73
2021-03-31T01:26:15.364524+00:00,86.476,9.854,9.89,76.848,9.29,7.47,8.302,10.12,168.457,9.86,204.374,338.93,9.73
2021-03-31T01:27:14.689983+00:00,86.531,9.865,9.87,76.853,9.285,7.49,8.3,10.08,168.599,9.82,204.405,338.88,9.71
2021-03-31T01:28:13.943887+00:00,86.556,9.87,9.86,76.874,9.293,7.47,8.296,10.01,168.856,9.76,204.398,338.85,9.61
2021-03-31T01:29:13.114050+00:00,86.546,9.88,9.81,76.87,9.293,7.47,8.292,9.97,168.901,9.74,204.428,338.91,9.59
2021-03-31T01:30:12.587348+00:00,86.542,9.9,9.73,76.836,9.289,7.47,8.287,9.95,169.032,9.7,204.479,338.97,9.58
2021-03-31T01:31:13.405400+00:00,86.515,9.905,9.69,76.806,9.288,7.45,8.282,9.94,169.033,9.7,204.578,339.19,9.57
2021-03-31T01:32:12.657016+00:00,86.466,9.902,9.69,76.764,9.282,7.46,8.277,9.94,169.014,0,204.628,339.25,9.55
2021-03-31T01:33:11.833342+00:00,86.407,9.894,9.69,76.745,9.279,7.46,8.272,9.94,168.938,9.69,204.645,339.33,9.55
2021-03-31T01:34:11.315044+00:00,86.329,9.885,0,76.745,9.279,7.46,8.266,9.94,168.902,9.68,204.679,339.51,9.55
2021-03-31T01:35:10.471558+00:00,86.25,9.877,9.69,76.748,9.279,7.46,8.26,9.94,168.879,9.67,204.691,339.58,9.56
2021-03-31T01:36:09.808656+00:00,0,9.866,9.69,76.735,9.278,7.46,8.255,9.95,168.739,9.68,204.534,339.32,9.58
2021-03-31T01:37:09.069062+00:00,86.066,9.855,9.69,76.731,9.279,7.45,8.251,9.96,168.617,9.7,204.448,339.47,9.58
2021-03-31T01:38:08.691879+00:00,85.951,9.837,9.71,76.704,9.273,7.47,8.248,9.96,168.519,9.7,204.448,339.47,9.58
2021-03-31T01:39:09.582417+00:00,0,9.831,0,76.678,9.264,7.49,8.244,9.97,168.436,9.71,204.448,339.47,9.58
2021-03-31T01:40:08.973279+00:00,85.864,9.827,9.71,76.678,9.264,7.49,8.241,9.97,168.421,9.71,204.346,339.34,9.58
2021-03-31T01:41:08.526023+00:00,85.829,9.823,9.71,76.682,9.263,7.5,8.237,9.96,168.381,9.71,204.299,339.11,9.58
2021-03-31T01:42:07.648220+00:00,85.816,9.823,9.7,76.721,9.266,7.5,8.234,9.96,168.409,9.71,204.213,338.87,9.58
2021-03-31T01:43:07.063502+00:00,0,9.823,0,76.737,0,7.49,8.232,9.96,168.341,9.71,204.087,338.62,9.58
2021-03-31T01:44:06.328555+00:00,85.793,9.823,9.69,76.786,9.278,7.49,8.23,9.95,168.348,9.71,203.982,338.43,9.58
2021-03-31T01:45:05.567184+00:00,85.79,9.824,9.69,76.806,9.284,7.47,8.228,9.94,168.365,9.71,203.885,338.41,9.57
2021-03-31T01:46:04.804374+00:00,85.81,9.825,9.69,76.818,9.287,7.46,8.227,9.94,168.399,9.7,203.697,338.15,9.56
2021-03-31T01:47:03.999348+00:00,85.858,9.832,9.68,76.818,9.287,7.46,8.227,9.93,168.423,9.69,203.598,337.86,9.55
2021-03-31T01:48:03.408313+00:00,85.921,9.841,9.68,76.827,9.29,7.46,8.227,9.91,168.468,9.68,203.589,337.76,9.54
2021-03-31T01:49:04.367820+00:00,85.977,9.848,9.68,76.818,9.29,7.45,8.228,9.91,168.511,9.67,203.589,337.76,9.54
2021-03-31T01:50:03.524073+00:00,86.037,9.856,9.67,76.794,9.286,7.45,8.229,9.91,168.526,9.66,203.466,337.51,9.53
2021-03-31T01:51:02.888606+00:00,86.086,9.865,9.66,76.77,9.285,7.45,8.229,9.9,168.598,9.64,203.442,337.48,9.52
2021-03-31T01:52:02.247175+00:00,86.129,9.873,9.64,76.711,9.274,7.47,8.23,9.89,168.567,9.63,203.366,337.46,9.5
2021-03-31T01:53:01.423786+00:00,86.181,9.891,9.59,76.69,9.271,7.47,8.231,9.89,168.562,9.64,203.3,337.42,9.46
2021-03-31T01:54:00.675329+00:00,86.212,9.896,9.59,76.661,9.268,7.46,8.23,9.88,168.558,9.64,203.26,337.47,9.46
2021-03-31T01:54:59.823628+00:00,86.229,9.9,9.58,76.653,9.269,7.46,8.228,9.87,168.564,9.63,203.27,337.55,9.46
2021-03-31T01:55:59.013760+00:00,86.222,9.901,9.57,76.616,9.265,7.45,8.226,9.87,168.54,9.62,203.287,337.47,9.46
2021-03-31T01:56:58.468701+00:00,86.186,9.9,9.56,76.608,9.264,7.45,8.222,9.86,168.522,9.63,203.371,337.45,9.45
2021-03-31T01:57:59.204005+00:00,86.135,9.896,9.55,76.605,9.264,7.45,8.217,9.86,168.542,9.62,203.36,337.56,9.45
2021-03-31T01:58:58.541329+00:00,86.065,9.889,9.55,76.608,9.265,7.45,8.211,9.85,168.588,9.61,203.267,337.45,9.44
2021-03-31T01:59:57.759554+00:00,85.967,9.877,9.55,76.601,9.263,7.45,8.204,9.84,168.622,9.6,203.227,337.42,9.44
2021-03-31T02:00:56.921419+00:00,85.866,9.867,9.54,76.598,9.263,7.45,8.196,9.84,168.62,9.59,203.211,337.36,9.44
2021-03-31T02:01:56.546351+00:00,85.738,9.851,9.55,76.598,9.264,7.45,8.187,9.84,168.658,9.58,203.148,337.26,9.44
2021-03-31T02:02:57.274977+00:00,85.62,9.839,9.54,76.593,9.263,7.45,8.178,9.82,168.637,9.57,203.027,337.1,9.44
2021-03-31T02:03:56.530011+00:00,85.498,9.827,9.53,76.577,9.262,7.45,8.169,9.81,168.626,9.56,0,336.9,9.44
2021-03-31T02:04:55.692408+00:00,85.39,9.815,9.53,76.535,9.257,7.45,8.161,9.8,168.586,9.56,202.812,336.65,9.41
2021-03-31T02:05:54.871676+00:00,85.291,9.807,9.52,76.525,9.255,7.45,8.154,9.79,168.727,9.53,202.682,336.46,9.4
2021-03-31T02:06:54.365630+00:00,85.216,9.798,9.52,76.508,9.253,7.45,8.149,9.78,168.757,9.52,202.487,336.44,9.39
2021-03-31T02:07:55.025517+00:00,85.158,9.793,9.51,76.479,9.249,7.45,8.145,9.78,168.772,9.51,202.36,336.06,9.39
2021-03-31T02:08:54.528843+00:00,85.125,9.79,9.51,76.481,9.253,7.44,8.144,9.78,168.697,9.51,202.298,336.01,9.38
2021-03-31T02:09:55.173751+00:00,85.095,9.785,9.51,76.468,9.252,7.43,8.144,9.78,168.696,9.51,202.272,335.92,9.38
2021-03-31T02:10:54.589378+00:00,85.112,9.786,9.52,76.439,9.248,7.43,8.146,9.78,168.711,9.5,202.14,335.57,9.4
2021-03-31T02:11:53.845553+00:00,85.133,9.786,9.53,76.422,9.245,7.44,8.148,9.79,168.657,9.51,201.988,335.36,9.41
2021-03-31T02:12:53.093988+00:00,85.167,9.788,9.53,76.406,9.244,7.43,8.151,9.8,168.675,9.5,202.039,335.37,9.43
2021-03-31T02:13:52.556046+00:00,85.182,9.791,9.53,76.376,9.239,7.44,8.154,9.8,168.646,9.51,202.037,335.2,9.44
2021-03-31T02:14:53.565611+00:00,85.204,9.792,9.54,76.382,9.24,7.44,8.157,9.8,168.587,9.51,201.997,335.16,9.43
2021-03-31T02:15:52.714510+00:00,85.245,9.801,9.52,76.367,9.237,7.45,8.161,9.78,168.531,9.5,201.925,335.08,9.4
2021-03-31T02:16:51.965923+00:00,85.279,9.808,9.51,76.358,9.236,7.44,8.164,9.77,168.503,9.48,201.885,334.81,9.37
2021-03-31T02:17:52.031587+00:00,0,9.821,0,76.358,9.238,7.43,8.169,9.76,0,9.48,201.885,334.81,9.37
2021-03-31T02:18:52.755933+00:00,85.356,9.829,9.45,76.32,0,7.44,8.174,9.75,168.335,9.48,201.866,334.79,9.33
2021-03-31T02:19:51.919520+00:00,85.403,9.837,9.44,76.32,9.233,7.44,8.179,9.75,168.243,9.48,202.248,335.43,9.33
2021-03-31T02:20:51.374723+00:00,85.4,9.836,9.45,76.318,9.233,7.44,8.185,9.75,168.143,9.48,202.265,335.43,9.33
2021-03-31T02:21:52.290330+00:00,85.416,9.838,9.44,76.293,9.229,7.44,8.191,9.76,168.042,9.48,202.265,335.43,9.33
2021-03-31T02:22:51.517048+00:00,85.404,9.836,9.45,76.292,9.229,7.44,8.198,9.76,167.894,9.48,202.287,335.65,9.35
2021-03-31T02:23:50.982544+00:00,85.414,9.838,9.44,76.293,9.228,7.45,8.206,9.77,167.774,9.48,202.287,335.65,9.35
2021-03-31T02:24:50.229892+00:00,85.379,9.833,9.45,76.291,9.228,7.44,8.214,9.76,167.763,9.48,202.287,335.65,9.35
2021-03-31T02:25:49.486384+00:00,85.341,9.828,9.45,76.295,9.23,7.44,8.222,9.76,167.712,9.48,202.419,335.87,9.34
2021-03-31T02:26:48.858503+00:00,85.331,9.829,9.44,76.284,9.227,7.45,8.229,9.75,167.731,9.47,202.473,336.03,9.34
2021-03-31T02:27:48.034487+00:00,85.329,9.83,9.44,76.276,9.226,7.45,8.236,9.75,167.727,9.48,202.538,336.25,9.33
2021-03-31T02:28:47.481416+00:00,85.353,9.832,9.44,76.295,9.23,7.44,8.241,9.75,167.724,9.48,202.65,336.51,9.32
2021-03-31T02:29:48.245172+00:00,85.386,9.837,9.44,76.293,9.23,7.44,8.246,9.75,167.696,9.48,202.721,336.59,9.33
2021-03-31T02:30:47.503397+00:00,85.431,9.84,9.44,76.295,9.23,7.44,8.25,9.75,167.691,9.48,202.867,336.93,9.33
2021-03-31T02:31:46.848714+00:00,85.485,9.848,0,76.308,9.232,7.44,8.253,9.75,167.673,9.49,202.956,337.03,9.33
2021-03-31T02:32:46.082282+00:00,85.561,9.857,9.44,76.309,9.233,7.43,8.256,9.75,167.68,9.49,202.616,336.55,9.32
2021-03-31T02:33:45.617172+00:00,85.667,9.869,9.44,76.31,9.233,7.43,8.259,9.74,167.661,9.5,202.706,336.7,9.32
2021-03-31T02:34:46.457017+00:00,85.822,9.89,9.42,76.285,9.229,7.44,8.262,9.72,0,0,202.772,336.83,9.32
2021-03-31T02:35:45.636366+00:00,85.981,9.912,9.41,76.282,9.229,7.44,8.264,9.69,167.746,9.46,202.846,336.88,9.31
2021-03-31T02:36:45.050159+00:00,86.119,9.929,9.4,76.274,9.226,7.44,8.267,9.68,167.754,0,202.892,336.86,9.29
2021-03-31T02:37:44.248770+00:00,86.238,9.945,9.4,76.275,9.225,7.45,8.268,9.68,167.77,9.4,202.978,336.96,9.29
2021-03-31T02:38:43.654896+00:00,86.338,9.954,9.4,76.265,0,7.45,8.268,9.68,167.44,9.42,202.947,336.88,9.3
2021-03-31T02:39:42.990598+00:00,86.436,9.97,9.38,76.274,9.225,7.45,8.269,9.67,167.104,9.42,202.994,337,9.27
2021-03-31T02:40:42.138762+00:00,86.534,9.984,9.37,76.301,9.23,7.44,8.269,9.67,166.883,9.39,202.993,336.95,9.26
2021-03-31T02:41:41.458825+00:00,86.647,9.997,9.37,76.295,9.23,7.44,8.269,9.67,166.543,9.38,202.952,337.09,9.26
2021-03-31T02:42:40.608165+00:00,86.748,10.007,9.38,76.299,9.229,7.44,8.269,9.67,166.303,9.38,202.947,337.02,9.26
2021-03-31T02:43:39.956331+00:00,86.851,10.015,0,76.294,9.23,7.44,8.269,9.69,166.155,9.38,202.947,337,9.27
2021-03-31T02:44:39.249684+00:00,86.962,10.025,9.41,76.291,9.229,7.44,8.269,9.71,165.978,9.4,203.016,337.02,9.31
2021-03-31T02:45:38.590653+00:00,87.093,10.04,9.41,76.288,9.227,7.45,8.269,9.73,165.634,9.47,203.016,337.02,9.31
2021-03-31T02:46:37.798645+00:00,87.226,10.053,9.42,76.302,9.228,7.45,8.269,9.74,165.556,9.5,202.969,336.96,9.32
2021-03-31T02:47:36.973412+00:00,87.371,10.07,9.42,76.303,9.227,7.45,8.27,9.74,165.549,9.5,202.913,337,9.33
2021-03-31T02:48:36.463319+00:00,87.503,10.083,9.43,76.328,9.23,7.45,8.271,9.74,165.714,9.5,202.833,336.97,9.33
2021-03-31T02:49:37.141751+00:00,87.642,10.096,9.44,76.343,9.233,7.45,8.272,9.75,166.018,9.5,202.862,336.9,9.33
2021-03-31T02:50:36.640804+00:00,87.787,10.112,9.44,76.351,9.232,7.46,8.274,9.75,166.374,9.49,202.815,336.77,9.32
2021-03-31T02:51:37.548735+00:00,87.893,10.122,9.45,76.382,9.237,7.45,8.276,9.76,166.755,9.48,202.758,336.63,9.33
2021-03-31T02:52:36.863471+00:00,88.002,10.131,9.46,76.393,9.238,7.46,8.277,9.76,167.033,9.48,202.702,336.5,9.34
2021-03-31T02:53:36.026366+00:00,88.089,10.139,9.47,76.432,9.243,7.45,8.279,9.77,167.207,9.48,202.623,336.45,9.36
2021-03-31T02:54:35.506300+00:00,88.158,10.149,9.46,76.484,9.25,7.45,8.281,0,167.261,9.48,202.556,336.32,9.35
2021-03-31T02:55:36.262884+00:00,88.214,10.16,9.45,76.506,9.251,7.46,8.282,9.76,167.345,9.48,202.5,336.26,9.34
2021-03-31T02:56:35.527813+00:00,88.24,10.163,9.44,76.524,9.254,7.45,8.284,9.76,167.45,9.47,202.464,336.17,9.34
2021-03-31T02:57:34.682938+00:00,88.255,10.163,9.45,76.542,9.257,7.45,8.285,9.76,167.5,9.48,202.445,336.05,9.34
2021-03-31T02:58:33.992979+00:00,88.277,10.166,9.45,76.562,9.258,7.46,8.285,9.76,167.597,9.47,202.374,336.12,9.34
2021-03-31T02:59:33.247614+00:00,88.285,10.166,9.46,76.578,9.261,7.45,8.286,9.76,167.617,9.48,202.303,336.04,9.34
2021-03-31T03:00:32.456157+00:00,88.273,10.162,9.47,76.576,9.259,7.46,8.287,9.77,167.637,9.48,202.276,335.99,9.35
2021-03-31T03:01:31.872152+00:00,88.263,10.157,9.48,76.592,9.261,7.46,8.287,9.77,167.659,9.47,202.203,335.87,9.36
2021-03-31T03:02:31.043028+00:00,88.243,10.154,9.48,76.608,9.262,7.46,8.287,9.76,167.657,9.48,202.238,335.88,9.36
2021-03-31T03:03:30.540529+00:00,88.219,10.147,9.5,76.62,9.261,7.47,8.287,9.77,167.655,9.49,202.265,335.83,9.36
2021-03-31T03:04:31.311774+00:00,88.197,10.141,9.52,76.64,9.262,7.48,8.287,9.78,167.753,9.48,202.231,335.84,9.39
2021-03-31T03:05:30.771190+00:00,88.184,10.135,9.53,76.664,9.256,7.52,8.287,9.81,167.754,0,202.231,335.84,9.39
2021-03-31T03:06:29.940883+00:00,88.176,10.131,9.54,76.712,9.258,7.53,8.286,9.82,167.79,9.51,202.215,335.96,9.44
2021-03-31T03:07:29.476452+00:00,88.148,10.126,9.55,76.712,9.258,7.53,8.286,9.83,167.76,9.53,202.188,335.85,9.44
2021-03-31T03:08:30.331704+00:00,88.107,10.122,9.55,76.783,9.272,7.51,8.284,9.84,167.654,9.57,202.238,335.93,9.45
2021-03-31T03:09:29.679010+00:00,88.028,10.11,9.56,76.835,9.284,7.49,8.282,9.85,167.672,9.58,202.274,335.79,9.45
2021-03-31T03:10:28.975080+00:00,87.944,10.097,9.58,76.855,9.275,7.54,8.28,9.86,167.741,9.58,202.274,335.79,9.45
2021-03-31T03:11:28.291202+00:00,87.869,10.088,9.58,76.916,9.278,7.55,8.278,9.86,167.79,9.59,202.322,335.91,9.46
2021-03-31T03:12:27.502565+00:00,87.785,10.079,9.58,76.994,9.286,7.56,8.276,9.86,167.847,9.59,202.309,336.04,9.46
